"subject_id","fcOrder","item","group","wave","1","2","3","4","5","form","resolution_31May2024","bin_number","unit","obscore","obscore_standardized","obscore_standardized_to_reg"
"YKfl7gWHxWULS9tPXFrs","fcBA","G1948","reg",1,0,0,0.11,0.74,0.15,"A",2126085,1,"count",1.4073,1.90080210989716,NA
"h4BsMeQIsxfUoLOaxX2M","fcBA","G1948","reg",1,0.07,0.21,0.41,0.2,0.11,"A",2126085,1,"count",0.74575,0.00660588962246746,NA
"PE7n9OgQC7f5NlONaFnK","fcCB","G1189","reg",1,0.05,0.45,0.3,0.15,0.05,"B",15238.3,3,"Index",0.1475,-0.415015469721263,NA
"CBjFu6W7QeUIwHec5mC1","fcCB","G1189","reg",1,0.11,0.18,0.26,0.31,0.14,"B",15238.3,3,"Index",0.15915,-0.313637773791188,NA
"TvYtzJkmM6MuLbSXfR4V","fcCB","G1189","reg",1,0.08,0.27,0.28,0.35,0.02,"B",15238.3,3,"Index",0.1331,-0.540323523059725,NA
"DUbD4IkewKB8zaHTthIB","fcCB","G1189","reg",1,0.05,0.1,0.1,0.55,0.2,"B",15238.3,3,"Index",0.31375,1.03168340996757,NA
"h4VGMf94mmMvjWkSLlT1","fcBA","G1948","reg",1,0.11,0.03,0.14,0.38,0.34,"A",2126085,1,"count",1.08285,0.971814182048737,NA
"mlhVFjOIFIcEw15BvvUI","fcCB","G1189","reg",1,0.05,0.25,0.4,0.25,0.05,"B",15238.3,3,"Index",0.0925,-0.893622617888999,NA
"XKHexzMhTJJjSCCbZYAW","fcBA","G1948","reg",1,0.6,0.1,0.1,0.1,0.1,"A",2126085,1,"count",0.15,-1.69918716944888,NA
"8EecXzNhbAccCmHOBTFm","fcCB","G1189","reg",1,0.03,0.17,0.45,0.3,0.05,"B",15238.3,3,"Index",0.08295,-0.976726222707215,NA
"DoFCE00qFvG0xBr3UWpI","fcED","G1920","reg",1,0.74,0.15,0.07,0.03,0.01,"D",550347492,1,"USD",0.0407,-0.945829951664907,NA
"2mOtyqwcjao4GA2ABxyL","fcDC","M7949","reg",1,0.01,0.16,0.26,0.52,0.05,"C",12.116,4,"million km2",0.1082,-0.787406976849318,NA
"FWNVpOJVzIdxuvb0beVB","fcCB","G1189","reg",1,0.1,0.14,0.23,0.53,0,"B",15238.3,3,"Index",0.17425,-0.182238356748773,NA
"TCiP5bUtVehkyQwEQ3r6","fcAE","C1084","reg",1,0.05,0.21,0.43,0.19,0.12,"E",7,1,"count",0.7803,0.138355986772298,NA
"3Xnty4lyDFQ8oFoNZ8tt","fcAE","C1084","reg",1,0.15,0.63,0.14,0.05,0.03,"E",7,1,"count",0.3891,-0.714336976584784,NA
"MJzHLwX8uDBLf5PVpvm3","fcBA","G1948","reg",1,0,0.1,0.18,0.47,0.25,"A",2126085,1,"count",1.19545,1.29421837584049,NA
"J564sfvVKu6Jy0l0oC8i","fcED","G1920","reg",1,0,0.3,0.3,0.2,0.2,"D",550347492,1,"USD",0.845,1.51531334575462,NA
"DkhleOQUYKN0Tj5WLg0n","fcBA","G1948","reg",1,0.06,0.36,0.42,0.08,0.08,"A",2126085,1,"count",0.626,-0.336270684148063,NA
"to0VIfIQSnpmoACV86zs","fcCB","G1189","reg",1,0,0.1,0.45,0.45,0,"B",15238.3,3,"Index",0.10625,-0.773970830847065,NA
"KTfFRDs4otel3iaDulqe","fcDC","M7949","reg",1,0,0.01,0.01,0.08,0.9,"C",12.116,4,"million km2",0.40525,0.541140175352847,NA
"A4b1mpsMcrAeuvFB9ZEM","fcBA","G1948","reg",1,0,0.05,0.09,0.53,0.33,"A",2126085,1,"count",1.3755,1.8097501262153,NA
"hiqkcqOk13LSwCaUedQQ","fcCB","G1189","reg",1,0.05,0.1,0.35,0.4,0.1,"B",15238.3,3,"Index",0.1425,-0.458525210463785,NA
"NbrnTP3fAbnFbmOHnKYa","fcED","G1920","reg",1,0.1,0.05,0.15,0.25,0.45,"D",550347492,1,"USD",1.1125,2.33385845586245,NA
"GVHAmxNyu6oYBUzo7J1j","fcCB","G1189","reg",1,0.05,0.1,0.2,0.4,0.25,"B",15238.3,3,"Index",0.255,0.520443956242947,NA
"qpQ1vSLveBFouxZzN2iu","fcED","G1920","reg",1,0.6,0.21,0.19,0,0,"D",550347492,1,"USD",0.09805,-0.770340000021229,NA
"vbGZVDJU7u0ApalOtBTF","fcCB","G1189","reg",1,0.1,0.5,0.25,0.1,0.05,"B",15238.3,3,"Index",0.1975,0.0200819377039513,NA
"mgLxjjWNdkpi3rxUB07l","fcED","G1920","reg",1,0.76,0.06,0.08,0.1,0,"D",550347492,1,"USD",0.05,-0.917372121668635,NA
"UemMp9G7JW85v2e3Dgbl","fcAE","C1084","reg",1,0.05,0.4,0.45,0.06,0.04,"E",7,1,"count",0.6083,-0.236549917362207,NA
"Qtvbbq7TeGc36LLpTwWm","fcAE","C1084","reg",1,0.55,0.4,0.04,0.01,0,"E",7,1,"count",0.10255,-1.33892585350189,NA
"G1HTrSNlmhPaxLSlRHiT","fcBA","G1948","reg",1,0.1,0.25,0.3,0.2,0.15,"A",2126085,1,"count",0.68875,-0.156600496222377,NA
"54siyd3BYjsh1mVk7R0Z","fcCB","G1189","reg",1,0,0,0.2,0.7,0.1,"B",15238.3,3,"Index",0.325,1.12958032663825,NA
"9YuQkyei97xjOTwECX55","fcAE","C1084","reg",1,0.2,0.2,0.2,0.2,0.2,"E",7,1,"count",0.6,-0.254641306922185,NA
"0WgPYP5L2MNMyFtsWEaG","fcBA","G1948","reg",1,0.05,0.15,0.25,0.5,0.05,"A",2126085,1,"count",0.92375,0.516267936646722,NA
"QXS83CXvmp6zYnsLAuuG","fcAE","C1084","reg",1,0.09,0.21,0.4,0.2,0.1,"E",7,1,"count",0.70905,-0.0169466043299316,NA
"QygIO2O30zG9kOeA6yaW","fcCB","G1189","reg",1,0.7,0.2,0.08,0.02,0,"B",15238.3,3,"Index",0.6502,3.95945386453184,NA
"kgP1UJdbpmTSUhJNiSt3","fcAE","C1084","reg",1,0,0.1,0.2,0.5,0.2,"E",7,1,"count",1.17,0.987779421895648,NA
"LFkmqJfjmn1ZG04hIbCY","fcED","G1920","reg",1,0.35,0.35,0.2,0.1,0,"D",550347492,1,"USD",0.26125,-0.270950983312454,NA
"3WOzLROmRBgFy8GAfJZx","fcAE","C1084","reg",1,0.16,0.18,0.2,0.21,0.25,"E",7,1,"count",0.70765,-0.0199981640147475,NA
"I39nu6yFKdVI2LWsWJc2","fcDC","M7949","reg",1,0.1,0.1,0.2,0.25,0.35,"C",12.116,4,"million km2",0.16625,-0.527780105328242,NA
"MqZ2PnsrmMV01MfTVnxn","fcDC","M7949","reg",1,0.05,0.13,0.52,0.25,0.05,"C",12.116,4,"million km2",0.2637,-0.0919379239375632,NA
"k8HzSNRx0Np432Lb94rS","fcED","G1920","reg",1,0.71,0.19,0.1,0,0,"D",550347492,1,"USD",0.04705,-0.926399067742721,NA
"EJNTJ8WGX0f5L9UVArB2","fcDC","M7949","reg",1,0.05,0.49,0.39,0.05,0.02,"C",12.116,4,"million km2",0.5797,1.32136253085417,NA
"SnRg4VW74nsig9pvR2r9","fcDC","M7949","reg",1,0.04,0.06,0.1,0.2,0.6,"C",12.116,4,"million km2",0.2058,-0.350893924989593,NA
"Sj53VnpD3hiHSfQ25VLN","fcED","G1920","reg",1,0.7,0.3,0,0,0,"D",550347492,1,"USD",0.045,-0.932672030268781,NA
"qKSTkUdYD2WOZ5b95Iae","fcBA","G1948","reg",1,0,0,0.83,0.17,0,"A",2126085,1,"count",1.01445,0.775966519034924,NA
"Z4ROUHLW7slQlkFxAIiK","fcED","G1920","reg",1,0.45,0.3,0.13,0.07,0.05,"D",550347492,1,"USD",0.19095,-0.486067698230511,NA
"5njl1tI5Brmht6T3nyCC","fcDC","M7949","reg",1,0,0.3,0.3,0.2,0.2,"C",12.116,4,"million km2",0.245,-0.17557310907872,NA
"G6yZPeZFTfBrmFkUZaqv","fcDC","M7949","reg",1,0.1,0.15,0.4,0.25,0.1,"C",12.116,4,"million km2",0.2525,-0.142029585626384,NA
"jELaj4QGeubKzHkFpLnO","fcDC","M7949","reg",1,0.05,0.3,0.35,0.25,0.05,"C",12.116,4,"million km2",0.30875,0.109546840266131,NA
"QmiIsfJMHx2BiBt5SDAA","fcED","G1920","reg",1,0.3,0.4,0.15,0.1,0.05,"D",550347492,1,"USD",0.3025,-0.144726737361248,NA
"ADb2b1AvtBmftDmWdKWN","fcCB","G1189","reg",1,0.1,0.4,0.5,0,0,"B",15238.3,3,"Index",0.13,-0.567299562320088,NA
"UTVQBHU3VaGvVYCLcwsS","fcAE","C1084","reg",1,0.11,0.25,0.5,0.11,0.03,"E",7,1,"count",0.6111,-0.230446797992575,NA
"6CJJGkxU5iaX6fpHuyMw","fcAE","C1084","reg",1,0,0,0,0.03,0.97,"E",7,1,"count",1.97045,2.73250867168904,NA
"2heUGNZnvLjewCSzcWx3","fcAE","C1084","reg",1,0.2,0.1,0.5,0.15,0.05,"E",7,1,"count",0.58625,-0.284611982398054,NA
"Xv00kKXR4bR6IIl92EtE","fcDC","M7949","reg",1,0,0,0,0,1,"C",12.116,4,"million km2",0.5,0.964906688300685,NA
"wvOpOK4esubuC1J3qRK9","fcCB","G1189","reg",1,0.15,0.15,0.2,0.35,0.15,"B",15238.3,3,"Index",0.1925,-0.0234278030385701,NA
"Y9lj2tOrXl1hytUGa6Eg","fcCB","G1189","reg",1,0.07,0.2,0.32,0.27,0.14,"B",15238.3,3,"Index",0.13275,-0.543369204911702,NA
"lGg2blsvC7fxdUOfsJJl","fcCB","G1189","reg",1,0.05,0.2,0.35,0.25,0.15,"B",15238.3,3,"Index",0.12375,-0.62168673824824,NA
"g00rVq4jB6nBvbdFo9xb","fcED","G1920","reg",1,0.95,0.05,0,0,0,"D",550347492,1,"USD",0.00125,-1.06654623052006,NA
"O0yVeeQVT2OJE6mbt5wl","fcAE","C1084","reg",1,0.09,0.11,0.23,0.3,0.27,"E",7,1,"count",0.93295,0.47108497669167,NA
"ZusQXxCm3jbGtP0NYMhF","fcCB","G1189","reg",1,0.05,0.2,0.55,0.15,0.05,"B",15238.3,3,"Index",0.05375,-1.23082310864354,NA
"j49ae9H3AT6mRC6ygqv8","fcAE","C1084","reg",1,0,0.09,0.7,0.18,0.03,"E",7,1,"count",0.93655,0.478931844452625,NA
"crJ8yNv9k0znhIx2a7Nb","fcCB","G1189","reg",1,0.05,0.2,0.5,0.2,0.05,"B",15238.3,3,"Index",0.065,-1.13292619197287,NA
"A88Jsbo66uN924qfUcBz","fcCB","G1189","reg",1,0.02,0.12,0.33,0.4,0.13,"B",15238.3,3,"Index",0.1589,-0.315813260828314,NA
"dK03wJ3XzhgE9DtBrUzC","fcCB","G1189","reg",1,0.05,0.15,0.2,0.3,0.3,"B",15238.3,3,"Index",0.24625,0.444301909943535,NA
"bE0XffsyPxZrgbW0vsF8","fcDC","M7949","reg",1,0,0.15,0.23,0.38,0.24,"C",12.116,4,"million km2",0.11225,-0.769293474185057,NA
"CtxaA7whhGveyJhS5DQe","fcBA","G1948","reg",1,0.17,0.19,0.19,0.18,0.27,"A",2126085,1,"count",0.68695,-0.161754382091162,NA
"2fYxvQc1czvRDcT8JM7B","fcCB","G1189","reg",1,0.06,0.17,0.6,0.12,0.05,"B",15238.3,3,"Index",0.04395,-1.31610220049888,NA
"JhW3ezpIB8sBZJ76QQ2b","fcDC","M7949","reg",1,0.12,0.22,0.27,0.15,0.24,"C",12.116,4,"million km2",0.27985,-0.0197075367702012,NA
"LERGCSeJS48QJZJl5PmN","fcDC","M7949","reg",1,0,0.01,0.42,0.43,0.14,"C",12.116,4,"million km2",0.1023,-0.813794548631822,NA
"cEus0bkT55lQZjQ0kWT5","fcCB","G1189","reg",1,0.04,0.1,0.14,0.63,0.09,"B",15238.3,3,"Index",0.27385,0.684475678842253,NA
"wBUnPDocOasWtOr37ldU","fcBA","G1948","reg",1,0.14,0.46,0.33,0.06,0.01,"A",2126085,1,"count",0.4523,-0.833620670485776,NA
"p7jxXch3zyEvD9B92JRQ","fcBA","G1948","reg",1,0.02,0.32,0.53,0.11,0.02,"A",2126085,1,"count",0.70665,-0.105347964527242,NA
"o50sSHWXHmN9BTohnmdp","fcBA","G1948","reg",1,0.05,0.23,0.35,0.27,0.1,"A",2126085,1,"count",0.7839,0.11583963734143,NA
"850kEnydx9qWCA79ISjs","fcAE","C1084","reg",1,0,0,0,0,1,"E",7,1,"count",2,2.79691837789355,NA
"izXbHR0eYoPO82zpM9ci","fcDC","M7949","reg",1,0.08,0.08,0.75,0.06,0.03,"C",12.116,4,"million km2",0.4305,0.654070037642377,NA
"xerEAhCM3QCii740dMOT","fcAE","C1084","reg",1,0.02,0.05,0.06,0.06,0.81,"E",7,1,"count",1.61915,1.96678515934921,NA
"sKCPMq72llUL2gHahkDQ","fcCB","G1189","reg",1,0.04,0.12,0.23,0.43,0.18,"B",15238.3,3,"Index",0.21585,0.179762686229005,NA
"cfRej3asg91cIUhItulY","fcAE","C1084","reg",1,0.33,0.41,0.11,0.1,0.05,"E",7,1,"count",0.27075,-0.972302754226171,NA
"WEx9IC5DSaAIytPAyJK5","fcAE","C1084","reg",1,0.13,0.22,0.4,0.2,0.05,"E",7,1,"count",0.6222,-0.206252289062965,NA
"yL2xNKGqpeaOzg95CDUB","fcBA","G1948","reg",1,0.62,0.2,0.16,0.02,0,"A",2126085,1,"count",0.0886,-1.87499194297297,NA
"TqSddjjditUnblQcWfB3","fcCB","G1189","reg",1,0.1,0.2,0.4,0.2,0.1,"B",15238.3,3,"Index",0.1,-0.828358006775217,NA
"WTslF06a8nHFUAWr3vIT","fcCB","G1189","reg",1,0.02,0.04,0.51,0.39,0.04,"B",15238.3,3,"Index",0.09525,-0.869692260480612,NA
"RQ8RuN2t0DuLKxNoK9oM","fcDC","M7949","reg",1,0.14,0.16,0.23,0.42,0.05,"C",12.116,4,"million km2",0.1965,-0.392487894070489,NA
"V1xdoWDG7JrNH3V0yjyU","fcAE","C1084","reg",1,0,0.05,0.17,0.41,0.37,"E",7,1,"count",1.3239,1.32323301867646,NA
"m5GxKzrhPxqHAF9y2GDA","fcBA","G1948","reg",1,0.12,0.2,0.2,0.13,0.35,"A",2126085,1,"count",0.79485,0.147192443043203,NA
"cw1XsyeMghuuUJiSV9Qh","fcCB","G1189","reg",1,0.05,0.1,0.6,0.2,0.05,"B",15238.3,3,"Index",0.045,-1.30696515494295,NA
"fGcn13Dce53Ic5t7KUSy","fcED","G1920","reg",1,0.5,0.34,0.1,0.04,0.02,"D",550347492,1,"USD",0.1398,-0.642585763210008,NA
"YHFbRs7SQ4hFsRbfcG8d","fcCB","G1189","reg",1,0.1,0.25,0.3,0.25,0.1,"B",15238.3,3,"Index",0.1325,-0.545544691948827,NA
"bluXweOxWhtauCX3IxLG","fcDC","M7949","reg",1,0.04,0.42,0.48,0.06,0,"C",12.116,4,"million km2",0.5484,1.18137422631309,NA
"4zCxjdZQSFAMBokcJ98T","fcCB","G1189","reg",1,0,0,0.15,0.7,0.15,"B",15238.3,3,"Index",0.3725,1.5429228636922,NA
"8dX02y5z5mEo9iHwyVVo","fcDC","M7949","reg",1,0,0,0.09,0.3,0.61,"C",12.116,4,"million km2",0.1901,-0.421111700749815,NA
"Rw1m2pue8CmVp1Gbe9Aj","fcED","G1920","reg",1,0.59,0.16,0.12,0.08,0.05,"D",550347492,1,"USD",0.125,-0.687873492666441,NA
"GlBRxPqUIjyWmzD1i5t5","fcDC","M7949","reg",1,0.05,0.1,0.15,0.35,0.35,"C",12.116,4,"million km2",0.11875,-0.740222420526366,NA
"LobHXXnfhsExJHBeznFT","fcBA","G1948","reg",1,0.34,0.3,0.21,0.1,0.05,"A",2126085,1,"count",0.2951,-1.2837267030263,NA
"nzaOxCiki2hsjnziZvOR","fcAE","C1084","reg",1,0.05,0.2,0.35,0.35,0.05,"E",7,1,"count",0.81375,0.211266466384502,NA
"4otGofdOW76kH63oYmSe","fcBA","G1948","reg",1,0.12,0.38,0.32,0.16,0.02,"A",2126085,1,"count",0.5286,-0.615153175047851,NA
"brzhjpzsxAnxUy8IUmMX","fcBA","G1948","reg",1,0.2,0.3,0.3,0.2,0,"A",2126085,1,"count",0.465,-0.797257142411573,NA
"LGc1FR04HUEsBPr46ymO","fcCB","G1189","reg",1,0.03,0.17,0.31,0.34,0.15,"B",15238.3,3,"Index",0.15175,-0.37803219009012,NA
"LMyRBPnNh3Elu6pQ5yHr","fcDC","M7949","reg",1,0.05,0.07,0.1,0.32,0.46,"C",12.116,4,"million km2",0.13845,-0.652114765591565,NA
"Rq5U9Lz0pF3xtvZkt1Ux","fcDC","M7949","reg",1,0.01,0.03,0.66,0.29,0.01,"C",12.116,4,"million km2",0.2459,-0.171547886264439,NA
"sUE4VAmCISZvzsFH49BK","fcCB","G1189","reg",1,0,0,0.15,0.85,0,"B",15238.3,3,"Index",0.36125,1.44502594702153,NA
"LVOkVEUVB5INM1MjeBsr","fcAE","C1084","reg",1,0.2,0.3,0.3,0.1,0.1,"E",7,1,"count",0.47,-0.538000420512217,NA
"R1sGzUZNWuEyAXcRhhWb","fcAE","C1084","reg",1,0.08,0.2,0.35,0.24,0.13,"E",7,1,"count",0.7593,0.0925825915000616,NA
"iDVSD6gbQgM8j3P2K9pE","fcED","G1920","reg",1,0.33,0.42,0.25,0,0,"D",550347492,1,"USD",0.2557,-0.287933881858617,NA
"jfLXVwgdGVIQFSfhg7Ml","fcDC","M7949","reg",1,0.01,0.01,0.03,0.05,0.9,"C",12.116,4,"million km2",0.4065,0.546730762594903,NA
"OyCfR97qmhV4y6AwIg2Z","fcCB","G1189","reg",1,0.05,0.1,0.5,0.25,0.1,"B",15238.3,3,"Index",0.07875,-1.01327440493093,NA
"ZIxkkCoVniXPslnfN5ix","fcED","G1920","reg",1,0,0.02,0.1,0.06,0.82,"D",550347492,1,"USD",1.7036,4.14261365057174,NA
"lJy6o1qMs4RSnE9I9egV","fcBA","G1948","reg",1,0.09,0.21,0.64,0.06,0,"A",2126085,1,"count",0.66085,-0.236485727188539,NA
"psLDhepHETw4nS6WsOGq","fcCB","G1189","reg",1,0.05,0.2,0.5,0.2,0.05,"B",15238.3,3,"Index",0.065,-1.13292619197287,NA
"eO2fxGLcdC5k0aGuROZx","fcED","G1920","reg",1,0.7,0.25,0.05,0,0,"D",550347492,1,"USD",0.04625,-0.928847053118745,NA
"ZafHADISIiTJh88ymVWB","fcCB","G1189","reg",1,0.09,0.58,0.1,0.1,0.13,"B",15238.3,3,"Index",0.2634,0.593540320690383,NA
"1ju0WKtcjrT3fG7iuXNd","fcBA","G1948","reg",1,0.04,0.16,0.64,0.13,0.03,"A",2126085,1,"count",0.79405,0.144901827101521,NA
"uKYfZr65pq4KTBvCj3dE","fcAE","C1084","reg",1,0.01,0.12,0.34,0.34,0.19,"E",7,1,"count",1.027,0.676084396946612,NA
"tQpvMJzeFXX0gCrC6vyK","fcCB","G1189","reg",1,0.02,0.14,0.3,0.44,0.1,"B",15238.3,3,"Index",0.1638,-0.273173714900643,NA
"XGaVXviFC59TLyx7AKLq","fcDC","M7949","reg",1,0.06,0.13,0.16,0.24,0.41,"C",12.116,4,"million km2",0.16515,-0.532699822101251,NA
"mz5gJk7Bysn1ctNZy9nb","fcCB","G1189","reg",1,0.1,0.25,0.3,0.25,0.1,"B",15238.3,3,"Index",0.1325,-0.545544691948827,NA
"91aqlaHOAOSBKYzV8ZOW","fcBA","G1948","reg",1,0.1,0.25,0.3,0.25,0.1,"A",2126085,1,"count",0.6825,-0.174495933266769,NA
"O2guNQVB4wNGMPTGSrcw","fcCB","G1189","reg",1,0.01,0.06,0.12,0.55,0.26,"B",15238.3,3,"Index",0.36435,1.47200198628189,NA
"iMIXS6YZaNz1hJe1rfHh","fcBA","G1948","reg",1,0.1,0.35,0.4,0.1,0.05,"A",2126085,1,"count",0.56875,-0.500192887474684,NA
"jreiAkqFiypqzeLGlilx","fcDC","M7949","reg",1,0.01,0.02,0.03,0.04,0.9,"C",12.116,4,"million km2",0.4073,0.550308738429819,NA
"MuZ5X7AI8nx8OR1zFIWw","fcCB","G1189","reg",1,0,0,0.17,0.39,0.44,"B",15238.3,3,"Index",0.44125,2.14118179890187,NA
"OwOc8QyU7AaqFGJJByVK","fcAE","C1084","reg",1,0.1,0.2,0.3,0.3,0.1,"E",7,1,"count",0.735,0.0396162341136172,NA
"OqVMCBzCFg8z0NHsOlP9","fcAE","C1084","reg",1,0.2,0.25,0.4,0.1,0.05,"E",7,1,"count",0.48375,-0.508029745036349,NA
"SRQalRE41tZQMA4ede2G","fcCB","G1189","reg",1,0.02,0.03,0.3,0.5,0.15,"B",15238.3,3,"Index",0.22395,0.25024846623189,NA
"zsYRR1FDyTt9ubPsiZRd","fcCB","G1189","reg",1,0.05,0.4,0.4,0.1,0.05,"B",15238.3,3,"Index",0.115,-0.697828784547652,NA
"2iVCvt2uDG7ilHZmkqP2","fcBA","G1948","reg",1,0.1,0.2,0.2,0.2,0.3,"A",2126085,1,"count",0.82,0.219203681709832,NA
"4HVHRJ9CikK2DcK4oXP0","fcBA","G1948","reg",1,0.05,0.2,0.5,0.2,0.05,"A",2126085,1,"count",0.765,0.0617238357191919,NA
"9NyaXPkKlfyjubys7IoE","fcDC","M7949","reg",1,0.03,0.15,0.38,0.38,0.06,"C",12.116,4,"million km2",0.17525,-0.487527877185439,NA
"9pA1UhzRyENKrwU6UsUQ","fcCB","G1189","reg",1,0.29,0.13,0.29,0.23,0.06,"B",15238.3,3,"Index",0.1741,-0.183543648971049,NA
"iCXyy2xK8DDsgTtrf8kW","fcAE","C1084","reg",1,0,0.08,0.11,0.08,0.73,"E",7,1,"count",1.5177,1.74565606647453,NA
"BxdFCeWLf8nCNjrDcwKt","fcAE","C1084","reg",1,0,0.1,0.15,0.2,0.55,"E",7,1,"count",1.3375,1.35287674132896,NA
"P191ezqShWOHbDTsyYVw","fcED","G1920","reg",1,0.6,0.25,0.15,0,0,"D",550347492,1,"USD",0.09125,-0.791147875717428,NA
"ZxO9B6Umeu90CwG7xIA5","fcDC","M7949","reg",1,0.05,0.15,0.2,0.25,0.35,"C",12.116,4,"million km2",0.1625,-0.544551867054409,NA
"9PhfXbX5j14I39Q4Vi0X","fcAE","C1084","reg",1,0.1,0.1,0.75,0.05,0,"E",7,1,"count",0.72625,0.020543986083519,NA
"VsGtKomxWScMg5NWV7la","fcED","G1920","reg",1,0.2,0.4,0.25,0.1,0.05,"D",550347492,1,"USD",0.4125,0.191871251841971,NA
"3b1EQbis1bUOJqnwnf2N","fcAE","C1084","reg",1,0.15,0.2,0.35,0.2,0.1,"E",7,1,"count",0.6225,-0.205598383416218,NA
"c4Vl8k5Mz917NgkI3qRH","fcCB","G1189","reg",1,0,0.1,0.57,0.3,0.03,"B",15238.3,3,"Index",0.0599,-1.17730612753024,NA
"3v8cpIfuZbk4rsihgtbl","fcBA","G1948","reg",1,0.6,0.25,0.1,0.04,0.01,"A",2126085,1,"count",0.09255,-1.86368202676092,NA
"djnf7XA2hqEFdcudafsh","fcBA","G1948","reg",1,0,0.04,0.43,0.44,0.09,"A",2126085,1,"count",1.1053,1.03609459191219,NA
"0REiwYHX47zX4qbePYjN","fcAE","C1084","reg",1,0.01,0.1,0.1,0.14,0.65,"E",7,1,"count",1.4094,1.50959612799914,NA
"hWubz3CZRTSYl0pSvT6u","fcBA","G1948","reg",1,0.25,0.5,0.25,0,0,"A",2126085,1,"count",0.3125,-1.23390580629471,NA
"jtLHDBCHTQmFdAKk960m","fcAE","C1084","reg",1,0.3,0.54,0.1,0.04,0.02,"E",7,1,"count",0.2598,-0.996170310332408,NA
"LxtXIECwYcSxnNetzXg7","fcAE","C1084","reg",1,0.23,0,0.38,0.23,0.16,"E",7,1,"count",0.68175,-0.0764520181838383,NA
"lI4g85zoiUUhqmDuctZy","fcDC","M7949","reg",1,0.04,0.15,0.07,0.15,0.59,"C",12.116,4,"million km2",0.2267,-0.257419306302418,NA
"I6ht2TV2zzB535qWglVL","fcAE","C1084","reg",1,0.05,0.2,0.5,0.2,0.05,"E",7,1,"count",0.765,0.10500679878824,NA
"osEXywDfg2Ur8uPhCthR","fcBA","G1948","reg",1,0.1,0.2,0.3,0.2,0.2,"A",2126085,1,"count",0.75,0.0187747868126536,NA
"TJQ9j6A05f8ld8OK8Mzc","fcBA","G1948","reg",1,0.1,0.15,0.35,0.25,0.15,"A",2126085,1,"count",0.7775,0.097514709807974,NA
"kSZ3wZkDtJRrYLpi4ojs","fcED","G1920","reg",1,0.05,0.25,0.35,0.27,0.08,"D",550347492,1,"USD",0.7607,1.25735688675616,NA
"FuGtirjyvrzCpC7neCJH","fcBA","G1948","reg",1,0.23,0.29,0.21,0.14,0.13,"A",2126085,1,"count",0.45655,-0.82145177329559,NA
"We0PNV8gUFAgrSL0CLLr","fcDC","M7949","reg",1,0,0,0,1,0,"C",12.116,4,"million km2",0,-1.27132820852168,NA
"gHHwobImT2PGSNn0oJPf","fcED","G1920","reg",1,0.75,0.1,0.05,0.05,0.05,"D",550347492,1,"USD",0.04875,-0.921197098818672,NA
"vBfwq9pNF3ugXH7QjyHJ","fcBA","G1948","reg",1,0.1,0.36,0.36,0.16,0.02,"A",2126085,1,"count",0.5672,-0.504630955861693,NA
"T0BYCIvbPwRMe80GNrdT","fcBA","G1948","reg",1,0.24,0.58,0.12,0.05,0.01,"A",2126085,1,"count",0.30685,-1.25008328138284,NA
"AsoaxzIykTyxqAoV4YQr","fcBA","G1948","reg",1,0,0,0.41,0.59,0,"A",2126085,1,"count",1.17405,1.23294439940049,NA
"RK3vEJLww3uOQxINBsw3","fcBA","G1948","reg",1,0,0.22,0.13,0.48,0.17,"A",2126085,1,"count",1.0299,0.820204039408658,NA
"BnhBrwCAP3y6BtcM44LY","fcED","G1920","reg",1,0.75,0.15,0.1,0,0,"D",550347492,1,"USD",0.03625,-0.959446870319037,NA
"h4uUfeR4zbcyISP04L14","fcCB","G1189","reg",1,0.06,0.11,0.27,0.4,0.16,"B",15238.3,3,"Index",0.18585,-0.0812957582261235,NA
"sVuAubUTodW3ARhRN1ZZ","fcAE","C1084","reg",1,0.13,0.18,0.34,0.25,0.1,"E",7,1,"count",0.68275,-0.0742723326946842,NA
"T8uRDr68JjJ4BQT3iIty","fcBA","G1948","reg",1,0,0.08,0.6,0.32,0,"A",2126085,1,"count",0.9744,0.661292558454466,NA
"tKTrELf8YVSKMU6GH0tn","fcED","G1920","reg",1,1,0,0,0,0,"D",550347492,1,"USD",0,-1.0703712076701,NA
"Nhfi0ZY8Ti7wJnO4nIYo","fcAE","C1084","reg",1,0.02,0.3,0.65,0.02,0.01,"E",7,1,"count",0.7119,-0.0107345006858424,NA
"GOQMVlwANYX2lSvvAvS4","fcDC","M7949","reg",1,0.05,0.03,0.05,0.02,0.85,"C",12.116,4,"million km2",0.37415,0.402046364770496,NA
"97lEJzdzHXPBSr47uRP0","fcAE","C1084","reg",1,0.03,0.17,0.36,0.31,0.13,"E",7,1,"count",0.8957,0.38989169222068,NA
"3RVHWOebZPPvYZwkVRaC","fcED","G1920","reg",1,0.45,0.27,0.16,0.09,0.03,"D",550347492,1,"USD",0.1981,-0.464188828932302,NA
"VS5l6y8k6nRvLQg16gSw","fcBA","G1948","reg",1,0,0,0.05,0.9,0.05,"A",2126085,1,"count",1.4525,2.0302219106022,NA
"oy61qtPF4pg4R3ABVbJj","fcCB","G1189","reg",1,0.09,0.2,0.71,0,0,"B",15238.3,3,"Index",0.0461,-1.2973930119796,NA
"cipP2AJ1Mm2TqQzzr3YE","fcAE","C1084","reg",1,0.13,0.21,0.24,0.26,0.16,"E",7,1,"count",0.69725,-0.0426668931019497,NA
