trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_raven_matrix,task_admc_rc2,task_leapfrog,task_admc_dr,task_bayesian_update_easy,task_bayesian_update_hard,task_cognitive_reflection,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_number_series,task_impossible_question,task_time_series,task_admc_a1,custom_timer_ended_trial,interval_id,response,question_order,pt_trial,block,trial,list_id,stimulus,correct_answer,correct,slider_start,slider_moved,admc_id,admc_response,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,ns_id,ns_response,response_choice,id,question_text,answer_1,answer_2,y_axis_values,chart_height,func,direction,noise_condition,datapoints
html-keyboard-response,204,1613726,0.0-11.0-5.0-4.0-0.18,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,480.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,2.0,58.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,205,1614726,0.0-11.0-5.0-4.0-1.18,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,206,1615255,0.0-11.0-5.0-4.0-0.19,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,528.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,2.0,59.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,207,1616256,0.0-11.0-5.0-4.0-1.19,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,208,1621984,0.0-11.0-5.0-5.0-0.0-0.0,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,5728.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,False,259.0,{'prediction': '4'},,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,209,1624885,0.0-11.0-5.0-5.0-0.0-1.0,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,2900.0,,,,,,,,,,,,pt_trial_after_interblock,,,,,,,,,,,,,,,,,,False,260.0, ,,,,,,"<p>Now, please <b>place your right hand on the left and right arrow keys</b>.</p>
                            <p><i>Press the <b>spacebar</b> with your left hand whenever you are ready to continue!</i></p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,210,1625448,0.0-11.0-5.0-6.0-0.0,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,559.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,True,3.0,60.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,211,1626450,0.0-11.0-5.0-6.0-1.0,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,212,1626842,0.0-11.0-5.0-6.0-0.1,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,392.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,61.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,213,1627844,0.0-11.0-5.0-6.0-1.1,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,214,1628216,0.0-11.0-5.0-6.0-0.2,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,371.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,62.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,215,1629218,0.0-11.0-5.0-6.0-1.2,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,216,1629633,0.0-11.0-5.0-6.0-0.3,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,414.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,63.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,217,1630635,0.0-11.0-5.0-6.0-1.3,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,218,1630972,0.0-11.0-5.0-6.0-0.4,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,336.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,64.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,219,1631974,0.0-11.0-5.0-6.0-1.4,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,220,1632356,0.0-11.0-5.0-6.0-0.5,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,381.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,True,3.0,65.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,80.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,221,1633358,0.0-11.0-5.0-6.0-1.5,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,222,1633672,0.0-11.0-5.0-6.0-0.6,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,314.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,66.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,223,1634674,0.0-11.0-5.0-6.0-1.6,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,224,1635079,0.0-11.0-5.0-6.0-0.7,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,405.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,67.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,225,1636085,0.0-11.0-5.0-6.0-1.7,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,226,1636417,0.0-11.0-5.0-6.0-0.8,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,331.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,True,3.0,68.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,80.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,227,1637418,0.0-11.0-5.0-6.0-1.8,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,228,1637756,0.0-11.0-5.0-6.0-0.9,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,337.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,69.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,70.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,229,1638758,0.0-11.0-5.0-6.0-1.9,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,230,1639264,0.0-11.0-5.0-6.0-0.10,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,505.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,70.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,90.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,231,1640266,0.0-11.0-5.0-6.0-1.10,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,232,1640658,0.0-11.0-5.0-6.0-0.11,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,391.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,71.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,90.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,233,1641660,0.0-11.0-5.0-6.0-1.11,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,234,1642009,0.0-11.0-5.0-6.0-0.12,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,348.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,True,3.0,72.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,90.0,80.0,90.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,235,1643010,0.0-11.0-5.0-6.0-1.12,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,236,1643381,0.0-11.0-5.0-6.0-0.13,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,370.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,True,3.0,73.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,90.0,80.0,90.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,237,1644383,0.0-11.0-5.0-6.0-1.13,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,238,1644866,0.0-11.0-5.0-6.0-0.14,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,483.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,True,3.0,74.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,90.0,80.0,90.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,239,1645868,0.0-11.0-5.0-6.0-1.14,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,240,1646397,0.0-11.0-5.0-6.0-0.15,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,524.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,True,3.0,75.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,90.0,80.0,90.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,241,1647399,0.0-11.0-5.0-6.0-1.15,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,242,1647746,0.0-11.0-5.0-6.0-0.16,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,347.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowright,,True,3.0,76.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,90.0,80.0,80.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,243,1648748,0.0-11.0-5.0-6.0-1.16,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,244,1649096,0.0-11.0-5.0-6.0-0.17,WIgOURivC4n0cmwPOXBA,33ff78,5,tIQ38F4eXImLQvbVOF05A8HQq2,lg4qEMNtIJVralFdHoASrUeYaA,1920.0,1080.0,,348.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,True,3.0,77.0,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,,,90.0,80.0,90.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
