"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","trial_name","rt","ns_id","ns_response","wave","correct_answer","correct"
"85NNhQePhWcSB5Ef9IFwrwGzvx","A84i9wwV5F7sshxxEoZqL4VD9a",2480586,1131,FALSE,"number_series_test_trial",11996,"NS_1","-2","2.0","-2",1
"85NNhQePhWcSB5Ef9IFwrwGzvx","A84i9wwV5F7sshxxEoZqL4VD9a",2489775,1132,FALSE,"number_series_test_trial",9186,"NS_2","28","2.0","28",1
"85NNhQePhWcSB5Ef9IFwrwGzvx","A84i9wwV5F7sshxxEoZqL4VD9a",2517472,1133,FALSE,"number_series_test_trial",27695,"NS_3","70","2.0","64",0
"85NNhQePhWcSB5Ef9IFwrwGzvx","A84i9wwV5F7sshxxEoZqL4VD9a",2529975,1134,FALSE,"number_series_test_trial",12498,"NS_4","29","2.0","29",1
"85NNhQePhWcSB5Ef9IFwrwGzvx","A84i9wwV5F7sshxxEoZqL4VD9a",2560999,1135,TRUE,"number_series_test_trial",31019,"NS_5","8/","2.0","8/16",0
"85NNhQePhWcSB5Ef9IFwrwGzvx","A84i9wwV5F7sshxxEoZqL4VD9a",2592014,1136,TRUE,"number_series_test_trial",31011,"NS_6","8/16","2.0","165",0
"85NNhQePhWcSB5Ef9IFwrwGzvx","A84i9wwV5F7sshxxEoZqL4VD9a",2623065,1137,TRUE,"number_series_test_trial",31047,"NS_7","2","2.0","43",0
"85NNhQePhWcSB5Ef9IFwrwGzvx","A84i9wwV5F7sshxxEoZqL4VD9a",2624480,1138,FALSE,"number_series_test_trial",1412,"NS_8","5","2.0","8900",0
"85NNhQePhWcSB5Ef9IFwrwGzvx","A84i9wwV5F7sshxxEoZqL4VD9a",2648923,1139,FALSE,"number_series_test_trial",24440,"NS_9","10/14","2.0","12/16",0
"W59mVhF5kGd45pUCOIzlEBA0k6","W2cpyQo2l4Lyu6QbxnV6Avhd8p",4774311,1311,FALSE,"number_series_test_trial",22246,"NS_1","-2","2.0","-2",1
"W59mVhF5kGd45pUCOIzlEBA0k6","W2cpyQo2l4Lyu6QbxnV6Avhd8p",4805349,1312,TRUE,"number_series_test_trial",31028,"NS_2","27","2.0","28",0
"W59mVhF5kGd45pUCOIzlEBA0k6","W2cpyQo2l4Lyu6QbxnV6Avhd8p",4834772,1313,FALSE,"number_series_test_trial",29413,"NS_3","60","2.0","64",0
"W59mVhF5kGd45pUCOIzlEBA0k6","W2cpyQo2l4Lyu6QbxnV6Avhd8p",4848083,1314,FALSE,"number_series_test_trial",13299,"NS_4","30","2.0","29",0
"W59mVhF5kGd45pUCOIzlEBA0k6","W2cpyQo2l4Lyu6QbxnV6Avhd8p",4867805,1315,FALSE,"number_series_test_trial",19715,"NS_5","15/2","2.0","8/16",0
"W59mVhF5kGd45pUCOIzlEBA0k6","W2cpyQo2l4Lyu6QbxnV6Avhd8p",4877174,1316,FALSE,"number_series_test_trial",9362,"NS_6","160","2.0","165",0
"W59mVhF5kGd45pUCOIzlEBA0k6","W2cpyQo2l4Lyu6QbxnV6Avhd8p",4886933,1317,FALSE,"number_series_test_trial",9753,"NS_7","12","2.0","43",0
"W59mVhF5kGd45pUCOIzlEBA0k6","W2cpyQo2l4Lyu6QbxnV6Avhd8p",4903478,1318,FALSE,"number_series_test_trial",16537,"NS_8","8891","2.0","8900",0
"W59mVhF5kGd45pUCOIzlEBA0k6","W2cpyQo2l4Lyu6QbxnV6Avhd8p",4933958,1319,FALSE,"number_series_test_trial",30472,"NS_9","10/14","2.0","12/16",0
"DCe2tkT5AzEOIPkCCBL1XSUl2o","mFyRf8ynM6MfSNA0RIkF7xwg34",651324,98,FALSE,"number_series_test_trial",6567,"NS_1","-2","2.0","-2",1
"DCe2tkT5AzEOIPkCCBL1XSUl2o","mFyRf8ynM6MfSNA0RIkF7xwg34",658245,99,FALSE,"number_series_test_trial",6920,"NS_2","28","2.0","28",1
"DCe2tkT5AzEOIPkCCBL1XSUl2o","mFyRf8ynM6MfSNA0RIkF7xwg34",665050,100,FALSE,"number_series_test_trial",6805,"NS_3","64","2.0","64",1
"DCe2tkT5AzEOIPkCCBL1XSUl2o","mFyRf8ynM6MfSNA0RIkF7xwg34",674263,101,FALSE,"number_series_test_trial",9211,"NS_4","29","2.0","29",1
"DCe2tkT5AzEOIPkCCBL1XSUl2o","mFyRf8ynM6MfSNA0RIkF7xwg34",703285,102,FALSE,"number_series_test_trial",29021,"NS_5","8/16","2.0","8/16",1
"DCe2tkT5AzEOIPkCCBL1XSUl2o","mFyRf8ynM6MfSNA0RIkF7xwg34",733821,103,FALSE,"number_series_test_trial",30536,"NS_6","150","2.0","165",0
"DCe2tkT5AzEOIPkCCBL1XSUl2o","mFyRf8ynM6MfSNA0RIkF7xwg34",764824,104,TRUE,"number_series_test_trial",31002,"NS_7",NA,"2.0","43",NA
"DCe2tkT5AzEOIPkCCBL1XSUl2o","mFyRf8ynM6MfSNA0RIkF7xwg34",778461,105,FALSE,"number_series_test_trial",13636,"NS_8","8900","2.0","8900",1
"DCe2tkT5AzEOIPkCCBL1XSUl2o","mFyRf8ynM6MfSNA0RIkF7xwg34",808126,106,FALSE,"number_series_test_trial",29664,"NS_9","11/16","2.0","12/16",0
"Np9xBdnXrqDKe1Mr2PbhL3eUe4","qbC9vrXvQyPgnFoFAThk9G65Ta",1701026,1022,FALSE,"number_series_test_trial",17989,"NS_1","0","2.0","-2",0
"Np9xBdnXrqDKe1Mr2PbhL3eUe4","qbC9vrXvQyPgnFoFAThk9G65Ta",1708432,1023,FALSE,"number_series_test_trial",7402,"NS_2","28","2.0","28",1
"Np9xBdnXrqDKe1Mr2PbhL3eUe4","qbC9vrXvQyPgnFoFAThk9G65Ta",1724826,1024,FALSE,"number_series_test_trial",16390,"NS_3","68","2.0","64",0
"Np9xBdnXrqDKe1Mr2PbhL3eUe4","qbC9vrXvQyPgnFoFAThk9G65Ta",1732707,1025,FALSE,"number_series_test_trial",7877,"NS_4","27","2.0","29",0
"Np9xBdnXrqDKe1Mr2PbhL3eUe4","qbC9vrXvQyPgnFoFAThk9G65Ta",1753811,1026,FALSE,"number_series_test_trial",21100,"NS_5","12/16","2.0","8/16",0
"Np9xBdnXrqDKe1Mr2PbhL3eUe4","qbC9vrXvQyPgnFoFAThk9G65Ta",1776420,1027,FALSE,"number_series_test_trial",22604,"NS_6","165","2.0","165",1
"Np9xBdnXrqDKe1Mr2PbhL3eUe4","qbC9vrXvQyPgnFoFAThk9G65Ta",1807431,1028,TRUE,"number_series_test_trial",31005,"NS_7","43","2.0","43",1
"Np9xBdnXrqDKe1Mr2PbhL3eUe4","qbC9vrXvQyPgnFoFAThk9G65Ta",1821127,1029,FALSE,"number_series_test_trial",13692,"NS_8","8990","2.0","8900",0
"Np9xBdnXrqDKe1Mr2PbhL3eUe4","qbC9vrXvQyPgnFoFAThk9G65Ta",1835156,1030,FALSE,"number_series_test_trial",14025,"NS_9","24/4","2.0","12/16",0
"WcEJzYU0i1JS6CwcuEDO43YjmG","R87PrO8zR1kUpX2DgQ08f2uVJs",705279,26,FALSE,"number_series_test_trial",24108,"NS_1","-2","3.0","-2",1
"WcEJzYU0i1JS6CwcuEDO43YjmG","R87PrO8zR1kUpX2DgQ08f2uVJs",725433,27,FALSE,"number_series_test_trial",20148,"NS_2","27","3.0","28",0
"WcEJzYU0i1JS6CwcuEDO43YjmG","R87PrO8zR1kUpX2DgQ08f2uVJs",754762,28,FALSE,"number_series_test_trial",29324,"NS_3","54","3.0","64",0
"WcEJzYU0i1JS6CwcuEDO43YjmG","R87PrO8zR1kUpX2DgQ08f2uVJs",781235,29,FALSE,"number_series_test_trial",26469,"NS_4","29","3.0","29",1
"WcEJzYU0i1JS6CwcuEDO43YjmG","R87PrO8zR1kUpX2DgQ08f2uVJs",812249,30,TRUE,"number_series_test_trial",31009,"NS_5","8/","3.0","8/16",0
"WcEJzYU0i1JS6CwcuEDO43YjmG","R87PrO8zR1kUpX2DgQ08f2uVJs",843253,31,TRUE,"number_series_test_trial",30999,"NS_6","150","3.0","165",0
"WcEJzYU0i1JS6CwcuEDO43YjmG","R87PrO8zR1kUpX2DgQ08f2uVJs",858572,32,FALSE,"number_series_test_trial",15317,"NS_7","10","3.0","43",0
"WcEJzYU0i1JS6CwcuEDO43YjmG","R87PrO8zR1kUpX2DgQ08f2uVJs",871664,33,FALSE,"number_series_test_trial",13089,"NS_8","8900","3.0","8900",1
"WcEJzYU0i1JS6CwcuEDO43YjmG","R87PrO8zR1kUpX2DgQ08f2uVJs",902669,34,TRUE,"number_series_test_trial",31000,"NS_9",NA,"3.0","12/16",NA
"SaCxndCwwj1N4FnXUGloAFFobG","lMchLhGJH7uqUUKj8nNy2BWxZI",483747,41,FALSE,"number_series_test_trial",25906,"NS_1","12","2.0","-2",0
"SaCxndCwwj1N4FnXUGloAFFobG","lMchLhGJH7uqUUKj8nNy2BWxZI",508230,42,FALSE,"number_series_test_trial",24478,"NS_2","28","2.0","28",1
"SaCxndCwwj1N4FnXUGloAFFobG","lMchLhGJH7uqUUKj8nNy2BWxZI",522974,43,FALSE,"number_series_test_trial",14740,"NS_3","60","2.0","64",0
"SaCxndCwwj1N4FnXUGloAFFobG","lMchLhGJH7uqUUKj8nNy2BWxZI",539236,44,FALSE,"number_series_test_trial",16263,"NS_4","27","2.0","29",0
"SaCxndCwwj1N4FnXUGloAFFobG","lMchLhGJH7uqUUKj8nNy2BWxZI",570253,45,TRUE,"number_series_test_trial",31013,"NS_5",NA,"2.0","8/16",NA
"SaCxndCwwj1N4FnXUGloAFFobG","lMchLhGJH7uqUUKj8nNy2BWxZI",597659,46,FALSE,"number_series_test_trial",27400,"NS_6","166","2.0","165",0
"SaCxndCwwj1N4FnXUGloAFFobG","lMchLhGJH7uqUUKj8nNy2BWxZI",628666,47,TRUE,"number_series_test_trial",31003,"NS_7","41","2.0","43",0
"SaCxndCwwj1N4FnXUGloAFFobG","lMchLhGJH7uqUUKj8nNy2BWxZI",653901,48,FALSE,"number_series_test_trial",25231,"NS_8","8000","2.0","8900",0
"SaCxndCwwj1N4FnXUGloAFFobG","lMchLhGJH7uqUUKj8nNy2BWxZI",672508,49,FALSE,"number_series_test_trial",18603,"NS_9","5/15","2.0","12/16",0
"xs5M9JXx5a1mSn9a7En1uZJIid","8YjhhzEumRNrLDamlBV5NgPg2b",2661249,297,FALSE,"number_series_test_trial",11972,"NS_1","-2","3.0","-2",1
"xs5M9JXx5a1mSn9a7En1uZJIid","8YjhhzEumRNrLDamlBV5NgPg2b",2677840,298,FALSE,"number_series_test_trial",16588,"NS_2","28","3.0","28",1
"xs5M9JXx5a1mSn9a7En1uZJIid","8YjhhzEumRNrLDamlBV5NgPg2b",2703240,299,FALSE,"number_series_test_trial",25398,"NS_3","64","3.0","64",1
"xs5M9JXx5a1mSn9a7En1uZJIid","8YjhhzEumRNrLDamlBV5NgPg2b",2729888,300,FALSE,"number_series_test_trial",26646,"NS_4","29","3.0","29",1
"xs5M9JXx5a1mSn9a7En1uZJIid","8YjhhzEumRNrLDamlBV5NgPg2b",2760890,301,TRUE,"number_series_test_trial",30999,"NS_5","8/","3.0","8/16",0
"xs5M9JXx5a1mSn9a7En1uZJIid","8YjhhzEumRNrLDamlBV5NgPg2b",2791892,302,TRUE,"number_series_test_trial",31000,"NS_6","150","3.0","165",0
"xs5M9JXx5a1mSn9a7En1uZJIid","8YjhhzEumRNrLDamlBV5NgPg2b",2817151,303,FALSE,"number_series_test_trial",25257,"NS_7","43","3.0","43",1
"xs5M9JXx5a1mSn9a7En1uZJIid","8YjhhzEumRNrLDamlBV5NgPg2b",2833167,304,FALSE,"number_series_test_trial",16013,"NS_8","8900","3.0","8900",1
"xs5M9JXx5a1mSn9a7En1uZJIid","8YjhhzEumRNrLDamlBV5NgPg2b",2864170,305,TRUE,"number_series_test_trial",31001,"NS_9","1","3.0","12/16",0
"py7jbxE4VPFG6MqqZSDhfuGTDs","iAjgDJyknx6FECz6BN4vSoWk5l",2611301,1066,FALSE,"number_series_test_trial",12929,"NS_1","-2","3.0","-2",1
"py7jbxE4VPFG6MqqZSDhfuGTDs","iAjgDJyknx6FECz6BN4vSoWk5l",2622759,1067,FALSE,"number_series_test_trial",11453,"NS_2","28","3.0","28",1
"py7jbxE4VPFG6MqqZSDhfuGTDs","iAjgDJyknx6FECz6BN4vSoWk5l",2642159,1068,FALSE,"number_series_test_trial",19399,"NS_3","62","3.0","64",0
"py7jbxE4VPFG6MqqZSDhfuGTDs","iAjgDJyknx6FECz6BN4vSoWk5l",2652844,1069,FALSE,"number_series_test_trial",10683,"NS_4","27","3.0","29",0
"py7jbxE4VPFG6MqqZSDhfuGTDs","iAjgDJyknx6FECz6BN4vSoWk5l",2684102,1070,TRUE,"number_series_test_trial",31255,"NS_5",NA,"3.0","8/16",NA
"py7jbxE4VPFG6MqqZSDhfuGTDs","iAjgDJyknx6FECz6BN4vSoWk5l",2709851,1071,FALSE,"number_series_test_trial",25739,"NS_6","150","3.0","165",0
"py7jbxE4VPFG6MqqZSDhfuGTDs","iAjgDJyknx6FECz6BN4vSoWk5l",2731002,1072,FALSE,"number_series_test_trial",21148,"NS_7","29","3.0","43",0
"py7jbxE4VPFG6MqqZSDhfuGTDs","iAjgDJyknx6FECz6BN4vSoWk5l",2744780,1073,FALSE,"number_series_test_trial",13776,"NS_8","8000","3.0","8900",0
"py7jbxE4VPFG6MqqZSDhfuGTDs","iAjgDJyknx6FECz6BN4vSoWk5l",2753837,1074,FALSE,"number_series_test_trial",9054,"NS_9","12/24","3.0","12/16",0
"XYoAnrXUalcnsUsBaTB4h3CRRF","Q8CauJhPdz7CWELyw7BZqzw9MC",75219,12,FALSE,"number_series_test_trial",22354,"NS_1","-2","2.0","-2",1
"XYoAnrXUalcnsUsBaTB4h3CRRF","Q8CauJhPdz7CWELyw7BZqzw9MC",96526,13,FALSE,"number_series_test_trial",21297,"NS_2","28","2.0","28",1
"XYoAnrXUalcnsUsBaTB4h3CRRF","Q8CauJhPdz7CWELyw7BZqzw9MC",127530,14,TRUE,"number_series_test_trial",30999,"NS_3",NA,"2.0","64",NA
"XYoAnrXUalcnsUsBaTB4h3CRRF","Q8CauJhPdz7CWELyw7BZqzw9MC",131519,15,FALSE,"number_series_test_trial",3984,"NS_4","64","2.0","29",0
"XYoAnrXUalcnsUsBaTB4h3CRRF","Q8CauJhPdz7CWELyw7BZqzw9MC",162521,16,TRUE,"number_series_test_trial",30996,"NS_5",NA,"2.0","8/16",NA
"XYoAnrXUalcnsUsBaTB4h3CRRF","Q8CauJhPdz7CWELyw7BZqzw9MC",193527,17,TRUE,"number_series_test_trial",30999,"NS_6",NA,"2.0","165",NA
"XYoAnrXUalcnsUsBaTB4h3CRRF","Q8CauJhPdz7CWELyw7BZqzw9MC",224532,18,TRUE,"number_series_test_trial",30995,"NS_7",NA,"2.0","43",NA
"XYoAnrXUalcnsUsBaTB4h3CRRF","Q8CauJhPdz7CWELyw7BZqzw9MC",255534,19,TRUE,"number_series_test_trial",30995,"NS_8",NA,"2.0","8900",NA
"XYoAnrXUalcnsUsBaTB4h3CRRF","Q8CauJhPdz7CWELyw7BZqzw9MC",286539,20,TRUE,"number_series_test_trial",31000,"NS_9",NA,"2.0","12/16",NA
"7Lo50E1KVghqWLVlE2E9UJwEs3","D30k2rrEimAfytQeP6qh1RWsWr",6985868,1312,FALSE,"number_series_test_trial",15293,"NS_1","-2","3.0","-2",1
"7Lo50E1KVghqWLVlE2E9UJwEs3","D30k2rrEimAfytQeP6qh1RWsWr",7010981,1313,FALSE,"number_series_test_trial",25106,"NS_2","27","3.0","28",0
"7Lo50E1KVghqWLVlE2E9UJwEs3","D30k2rrEimAfytQeP6qh1RWsWr",7042000,1314,TRUE,"number_series_test_trial",31013,"NS_3","69","3.0","64",0
"7Lo50E1KVghqWLVlE2E9UJwEs3","D30k2rrEimAfytQeP6qh1RWsWr",7053770,1315,FALSE,"number_series_test_trial",11764,"NS_4","29","3.0","29",1
"7Lo50E1KVghqWLVlE2E9UJwEs3","D30k2rrEimAfytQeP6qh1RWsWr",7084789,1316,TRUE,"number_series_test_trial",31008,"NS_5","3/19","3.0","8/16",0
"7Lo50E1KVghqWLVlE2E9UJwEs3","D30k2rrEimAfytQeP6qh1RWsWr",7115808,1317,TRUE,"number_series_test_trial",31011,"NS_6","162","3.0","165",0
"7Lo50E1KVghqWLVlE2E9UJwEs3","D30k2rrEimAfytQeP6qh1RWsWr",7141751,1318,FALSE,"number_series_test_trial",25937,"NS_7","46","3.0","43",0
"7Lo50E1KVghqWLVlE2E9UJwEs3","D30k2rrEimAfytQeP6qh1RWsWr",7170826,1319,FALSE,"number_series_test_trial",29061,"NS_8","8900","3.0","8900",1
"7Lo50E1KVghqWLVlE2E9UJwEs3","D30k2rrEimAfytQeP6qh1RWsWr",7187740,1320,FALSE,"number_series_test_trial",16908,"NS_9","10/16","3.0","12/16",0
"xZW1wy9omocnP9BGw5v4I2ogM8","YNPokR6etVGCpVOyxzAE966cFP",4239100,1173,FALSE,"number_series_test_trial",20002,"NS_1","2","2.0","-2",0
"xZW1wy9omocnP9BGw5v4I2ogM8","YNPokR6etVGCpVOyxzAE966cFP",4259656,1174,FALSE,"number_series_test_trial",20552,"NS_2","27","2.0","28",0
"xZW1wy9omocnP9BGw5v4I2ogM8","YNPokR6etVGCpVOyxzAE966cFP",4277503,1175,FALSE,"number_series_test_trial",17845,"NS_3","56","2.0","64",0
"xZW1wy9omocnP9BGw5v4I2ogM8","YNPokR6etVGCpVOyxzAE966cFP",4308507,1176,TRUE,"number_series_test_trial",31001,"NS_4",NA,"2.0","29",NA
"xZW1wy9omocnP9BGw5v4I2ogM8","YNPokR6etVGCpVOyxzAE966cFP",4339511,1177,TRUE,"number_series_test_trial",31000,"NS_5","7","2.0","8/16",0
"xZW1wy9omocnP9BGw5v4I2ogM8","YNPokR6etVGCpVOyxzAE966cFP",4370514,1178,TRUE,"number_series_test_trial",30998,"NS_6","158","2.0","165",0
"xZW1wy9omocnP9BGw5v4I2ogM8","YNPokR6etVGCpVOyxzAE966cFP",4401518,1179,TRUE,"number_series_test_trial",30989,"NS_7","9","2.0","43",0
"xZW1wy9omocnP9BGw5v4I2ogM8","YNPokR6etVGCpVOyxzAE966cFP",4423369,1180,FALSE,"number_series_test_trial",21847,"NS_8","8950","2.0","8900",0
"xZW1wy9omocnP9BGw5v4I2ogM8","YNPokR6etVGCpVOyxzAE966cFP",4449280,1181,FALSE,"number_series_test_trial",25906,"NS_9","9/27","2.0","12/16",0
"ymgenUEBtOds3Drr2Ca6mdi0RU","9vMcwaJ1au7SJ8Diicyuq88mHn",3532219,1374,FALSE,"number_series_test_trial",7612,"NS_1","-2","3.0","-2",1
"ymgenUEBtOds3Drr2Ca6mdi0RU","9vMcwaJ1au7SJ8Diicyuq88mHn",3538918,1375,FALSE,"number_series_test_trial",6696,"NS_2","28","3.0","28",1
"ymgenUEBtOds3Drr2Ca6mdi0RU","9vMcwaJ1au7SJ8Diicyuq88mHn",3562268,1376,FALSE,"number_series_test_trial",23347,"NS_3","61","3.0","64",0
"ymgenUEBtOds3Drr2Ca6mdi0RU","9vMcwaJ1au7SJ8Diicyuq88mHn",3578184,1377,FALSE,"number_series_test_trial",15914,"NS_4","29","3.0","29",1
"ymgenUEBtOds3Drr2Ca6mdi0RU","9vMcwaJ1au7SJ8Diicyuq88mHn",3600501,1378,FALSE,"number_series_test_trial",22313,"NS_5","8/16","3.0","8/16",1
"ymgenUEBtOds3Drr2Ca6mdi0RU","9vMcwaJ1au7SJ8Diicyuq88mHn",3627267,1379,FALSE,"number_series_test_trial",26763,"NS_6","162","3.0","165",0
"ymgenUEBtOds3Drr2Ca6mdi0RU","9vMcwaJ1au7SJ8Diicyuq88mHn",3647033,1380,FALSE,"number_series_test_trial",19763,"NS_7","42","3.0","43",0
"ymgenUEBtOds3Drr2Ca6mdi0RU","9vMcwaJ1au7SJ8Diicyuq88mHn",3667117,1381,FALSE,"number_series_test_trial",20080,"NS_8","8900","3.0","8900",1
"ymgenUEBtOds3Drr2Ca6mdi0RU","9vMcwaJ1au7SJ8Diicyuq88mHn",3675967,1382,FALSE,"number_series_test_trial",8847,"NS_9","12/14","3.0","12/16",0
"wOISDZ8vBL1ppIeW2045LrerkE","fURfEbQhpuBWm5QHCyIl0gxaoC",657722,68,FALSE,"number_series_test_trial",17805,"NS_1","2","3.0","-2",0
"wOISDZ8vBL1ppIeW2045LrerkE","fURfEbQhpuBWm5QHCyIl0gxaoC",672391,69,FALSE,"number_series_test_trial",14656,"NS_2","26","3.0","28",0
"wOISDZ8vBL1ppIeW2045LrerkE","fURfEbQhpuBWm5QHCyIl0gxaoC",691088,70,FALSE,"number_series_test_trial",18680,"NS_3","62","3.0","64",0
"wOISDZ8vBL1ppIeW2045LrerkE","fURfEbQhpuBWm5QHCyIl0gxaoC",704786,71,FALSE,"number_series_test_trial",13676,"NS_4","27","3.0","29",0
"wOISDZ8vBL1ppIeW2045LrerkE","fURfEbQhpuBWm5QHCyIl0gxaoC",732962,72,FALSE,"number_series_test_trial",28158,"NS_5","7/28","3.0","8/16",0
"wOISDZ8vBL1ppIeW2045LrerkE","fURfEbQhpuBWm5QHCyIl0gxaoC",749713,73,FALSE,"number_series_test_trial",16736,"NS_6","169","3.0","165",0
"wOISDZ8vBL1ppIeW2045LrerkE","fURfEbQhpuBWm5QHCyIl0gxaoC",758299,74,FALSE,"number_series_test_trial",8564,"NS_7","12","3.0","43",0
"wOISDZ8vBL1ppIeW2045LrerkE","fURfEbQhpuBWm5QHCyIl0gxaoC",789031,75,FALSE,"number_series_test_trial",30711,"NS_8","8990","3.0","8900",0
"wOISDZ8vBL1ppIeW2045LrerkE","fURfEbQhpuBWm5QHCyIl0gxaoC",799893,76,FALSE,"number_series_test_trial",10846,"NS_9","7/14","3.0","12/16",0
"eCKfWPXWkRiVuq2kkuIbx1yRGu","7oeGupasggg4JbOgD1VsQa7Rav",176538405,1312,FALSE,"number_series_test_trial",21876,"NS_1","-2","2.0","-2",1
"eCKfWPXWkRiVuq2kkuIbx1yRGu","7oeGupasggg4JbOgD1VsQa7Rav",176548272,1313,FALSE,"number_series_test_trial",9865,"NS_2","28","2.0","28",1
"eCKfWPXWkRiVuq2kkuIbx1yRGu","7oeGupasggg4JbOgD1VsQa7Rav",176579283,1314,TRUE,"number_series_test_trial",31008,"NS_3","54","2.0","64",0
"eCKfWPXWkRiVuq2kkuIbx1yRGu","7oeGupasggg4JbOgD1VsQa7Rav",176591049,1315,FALSE,"number_series_test_trial",11764,"NS_4","29","2.0","29",1
"eCKfWPXWkRiVuq2kkuIbx1yRGu","7oeGupasggg4JbOgD1VsQa7Rav",176622059,1316,TRUE,"number_series_test_trial",31008,"NS_5",NA,"2.0","8/16",NA
"eCKfWPXWkRiVuq2kkuIbx1yRGu","7oeGupasggg4JbOgD1VsQa7Rav",176653069,1317,TRUE,"number_series_test_trial",31006,"NS_6",NA,"2.0","165",NA
"eCKfWPXWkRiVuq2kkuIbx1yRGu","7oeGupasggg4JbOgD1VsQa7Rav",176684080,1318,TRUE,"number_series_test_trial",31009,"NS_7",NA,"2.0","43",NA
"eCKfWPXWkRiVuq2kkuIbx1yRGu","7oeGupasggg4JbOgD1VsQa7Rav",176711778,1319,FALSE,"number_series_test_trial",27696,"NS_8","8895","2.0","8900",0
"eCKfWPXWkRiVuq2kkuIbx1yRGu","7oeGupasggg4JbOgD1VsQa7Rav",176742787,1320,TRUE,"number_series_test_trial",31007,"NS_9","12/16","2.0","12/16",1
"a4Q52JjaFUDKIfJLEVZIhEE7kN","0r3D82bhnhrXmGuWWd80BtqU6W",3315695,653,FALSE,"number_series_test_trial",23499,"NS_1","-2","3.0","-2",1
"a4Q52JjaFUDKIfJLEVZIhEE7kN","0r3D82bhnhrXmGuWWd80BtqU6W",3332592,654,FALSE,"number_series_test_trial",16884,"NS_2","28","3.0","28",1
"a4Q52JjaFUDKIfJLEVZIhEE7kN","0r3D82bhnhrXmGuWWd80BtqU6W",3363603,655,TRUE,"number_series_test_trial",30998,"NS_3",NA,"3.0","64",NA
"a4Q52JjaFUDKIfJLEVZIhEE7kN","0r3D82bhnhrXmGuWWd80BtqU6W",3394616,656,TRUE,"number_series_test_trial",31000,"NS_4",NA,"3.0","29",NA
"a4Q52JjaFUDKIfJLEVZIhEE7kN","0r3D82bhnhrXmGuWWd80BtqU6W",3425631,657,TRUE,"number_series_test_trial",31002,"NS_5",NA,"3.0","8/16",NA
"a4Q52JjaFUDKIfJLEVZIhEE7kN","0r3D82bhnhrXmGuWWd80BtqU6W",3456639,658,TRUE,"number_series_test_trial",30995,"NS_6",NA,"3.0","165",NA
"a4Q52JjaFUDKIfJLEVZIhEE7kN","0r3D82bhnhrXmGuWWd80BtqU6W",3487648,659,TRUE,"number_series_test_trial",30995,"NS_7",NA,"3.0","43",NA
"a4Q52JjaFUDKIfJLEVZIhEE7kN","0r3D82bhnhrXmGuWWd80BtqU6W",3508659,660,FALSE,"number_series_test_trial",21000,"NS_8","8000","3.0","8900",0
"a4Q52JjaFUDKIfJLEVZIhEE7kN","0r3D82bhnhrXmGuWWd80BtqU6W",3534263,661,FALSE,"number_series_test_trial",25591,"NS_9","12/14","3.0","12/16",0
"ltoSq8KHmp8mwGFWsxU8IWO6tD","0MEIspcR0EPvJBByReahvWlLxa",3023397,1159,FALSE,"number_series_test_trial",13205,"NS_1","6","3.0","-2",0
"ltoSq8KHmp8mwGFWsxU8IWO6tD","0MEIspcR0EPvJBByReahvWlLxa",3036354,1160,FALSE,"number_series_test_trial",12954,"NS_2","28","3.0","28",1
"ltoSq8KHmp8mwGFWsxU8IWO6tD","0MEIspcR0EPvJBByReahvWlLxa",3065368,1161,FALSE,"number_series_test_trial",29012,"NS_3","63","3.0","64",0
"ltoSq8KHmp8mwGFWsxU8IWO6tD","0MEIspcR0EPvJBByReahvWlLxa",3095607,1162,FALSE,"number_series_test_trial",30237,"NS_4","29","3.0","29",1
"ltoSq8KHmp8mwGFWsxU8IWO6tD","0MEIspcR0EPvJBByReahvWlLxa",3118195,1163,FALSE,"number_series_test_trial",22586,"NS_5","6/18","3.0","8/16",0
"ltoSq8KHmp8mwGFWsxU8IWO6tD","0MEIspcR0EPvJBByReahvWlLxa",3137192,1164,FALSE,"number_series_test_trial",18995,"NS_6","166","3.0","165",0
"ltoSq8KHmp8mwGFWsxU8IWO6tD","0MEIspcR0EPvJBByReahvWlLxa",3157645,1165,FALSE,"number_series_test_trial",20451,"NS_7","43","3.0","43",1
"ltoSq8KHmp8mwGFWsxU8IWO6tD","0MEIspcR0EPvJBByReahvWlLxa",3174789,1166,FALSE,"number_series_test_trial",17140,"NS_8","8980","3.0","8900",0
"ltoSq8KHmp8mwGFWsxU8IWO6tD","0MEIspcR0EPvJBByReahvWlLxa",3190968,1167,FALSE,"number_series_test_trial",16176,"NS_9","10/14","3.0","12/16",0
"YJK8dIrX6UyhA3Si9oOcCZjAOY","VsTYWxpPPL8aBHyjCRpSVgHXlB",1399645,155,FALSE,"number_series_test_trial",10578,"NS_1","-2","2.0","-2",1
"YJK8dIrX6UyhA3Si9oOcCZjAOY","VsTYWxpPPL8aBHyjCRpSVgHXlB",1412181,156,FALSE,"number_series_test_trial",12535,"NS_2","28","2.0","28",1
"YJK8dIrX6UyhA3Si9oOcCZjAOY","VsTYWxpPPL8aBHyjCRpSVgHXlB",1420413,157,FALSE,"number_series_test_trial",8231,"NS_3","64","2.0","64",1
"YJK8dIrX6UyhA3Si9oOcCZjAOY","VsTYWxpPPL8aBHyjCRpSVgHXlB",1439229,158,FALSE,"number_series_test_trial",18815,"NS_4","29","2.0","29",1
